Arquivo,Tamanho (KB),Data Modificação
TG141_401001_67485_01325_141_20260312122946_91.13.BIN,54.83,12/03/2026 12:28
TG141_401001_67485_01326_141_20260312194903_91.13.BIN,100.82,12/03/2026 19:50
TG141_401002_66979_01703_141_20260312145619_91.13.BIN,31.97,12/03/2026 14:56
TG141_401002_66979_01704_141_20260312145734_91.13.BIN,2.58,12/03/2026 22:23
TG141_401002_66979_01705_141_20260312222254_91.13.BIN,96.40,12/03/2026 22:23
TG141_401003_67306_00549_141_20260312131702_91.13.BIN,24.30,12/03/2026 13:18
TG141_401003_67306_00550_141_20260312203645_91.13.BIN,22.25,12/03/2026 20:35
