Arquivo,Tamanho (KB),Data Modificação
TG141_401001_67485_01160_141_20251217121942_91.13.BIN,51.03,17/12/2025 12:20
TG141_401001_67485_01161_141_20251217194541_91.13.BIN,100.11,17/12/2025 19:45
TG141_401002_66979_01570_141_20251217145758_91.13.BIN,37.66,17/12/2025 14:58
TG141_401002_66979_01571_141_20251217222134_91.13.BIN,108.54,17/12/2025 22:21
TG141_401003_67306_00418_141_20251217131510_91.13.BIN,21.46,17/12/2025 13:15
TG141_401003_67306_00419_141_20251217204014_91.13.BIN,15.74,17/12/2025 20:41
