Arquivo,Tamanho (KB),Data Modificação
TG141_401001_67485_01064_141_20251104121917_91.13.BIN,63.71,04/11/2025 12:21
TG141_401001_67485_01065_141_20251104122059_91.13.BIN,2.32,04/11/2025 12:21
TG141_401001_67485_01066_141_20251104122314_91.13.BIN,2.03,04/11/2025 12:23
TG141_401001_67485_01067_141_20251104194619_91.13.BIN,125.50,04/11/2025 19:46
TG141_401002_66979_01498_141_20251104145959_91.13.BIN,45.68,04/11/2025 15:01
TG141_401002_66979_01499_141_20251104222004_91.13.BIN,138.21,04/11/2025 22:18
TG141_401003_67306_00345_141_20251104131504_91.13.BIN,25.00,04/11/2025 20:40
TG141_401003_67306_00346_141_20251104204017_91.13.BIN,20.18,04/11/2025 20:40
