Arquivo,Tamanho (KB),Data Modificação
TG141_401001_67485_01097_141_20251117123640_91.13.BIN,67.16,17/11/2025 12:36
TG141_401001_67485_01098_141_20251117195851_91.13.BIN,107.71,17/11/2025 19:59
TG141_401002_66979_01520_141_20251117145800_91.13.BIN,41.45,17/11/2025 14:57
TG141_401002_66979_01521_141_20251117222638_91.13.BIN,100.05,17/11/2025 22:28
TG141_401003_67306_00365_141_20251117131441_91.13.BIN,24.43,17/11/2025 13:15
TG141_401003_67306_00366_141_20251117204012_91.13.BIN,20.40,17/11/2025 20:41
