Arquivo,Tamanho (KB),Data Modificação
TG141_401001_67485_01225_141_20260116121824_91.13.BIN,45.42,16/01/2026 12:20
TG141_401001_67485_01226_141_20260116194941_91.13.BIN,102.31,16/01/2026 19:48
TG141_401002_66979_01623_141_20260116144026_91.13.BIN,34.16,16/01/2026 14:41
TG141_401002_66979_01624_141_20260116222423_91.13.BIN,103.13,16/01/2026 22:23
TG141_401003_67306_00469_141_20260116131859_91.13.BIN,20.47,16/01/2026 13:21
TG141_401003_67306_00470_141_20260116204225_91.13.BIN,17.88,16/01/2026 20:41
