Arquivo,Tamanho (KB),Data Modificação
TG141_401001_67485_01062_141_20251103123724_91.13.BIN,65.49,03/11/2025 12:36
TG141_401001_67485_01063_141_20251103195858_91.13.BIN,136.72,03/11/2025 19:59
TG141_401002_66979_01496_141_20251103145627_91.13.BIN,58.86,03/11/2025 14:55
TG141_401002_66979_01497_141_20251103222053_91.13.BIN,126.20,03/11/2025 22:22
TG141_401003_67306_00343_141_20251103131552_91.13.BIN,26.76,03/11/2025 13:15
TG141_401003_67306_00344_141_20251103204020_91.13.BIN,22.10,03/11/2025 20:41
