Arquivo,Tamanho (KB),Data Modificação
TG141_401001_67485_01227_141_20260117121942_91.13.BIN,38.00,17/01/2026 12:21
TG141_401001_67485_01228_141_20260117200603_91.13.BIN,54.40,17/01/2026 20:06
TG141_401002_66979_01625_141_20260117145817_91.13.BIN,37.14,17/01/2026 14:59
TG141_401002_66979_01626_141_20260117220523_91.13.BIN,49.58,17/01/2026 22:03
TG141_401003_67306_00471_141_20260117132149_91.13.BIN,15.28,17/01/2026 13:22
TG141_401003_67306_00472_141_20260117204450_91.13.BIN,10.38,17/01/2026 20:45
