Arquivo,Tamanho (KB),Data Modificação
TG141_401001_67485_01185_141_20251229122016_91.13.BIN,40.68,29/12/2025 12:20
TG141_401001_67485_01186_141_20251229194404_91.13.BIN,98.42,29/12/2025 19:45
TG141_401002_66979_01591_141_20251229145913_91.13.BIN,45.95,29/12/2025 14:59
TG141_401002_66979_01592_141_20251229150054_91.13.BIN,2.79,29/12/2025 22:26
TG141_401002_66979_01593_141_20251229222108_91.13.BIN,81.41,29/12/2025 22:26
TG141_401003_67306_00436_141_20251229132020_91.13.BIN,21.70,29/12/2025 13:20
TG141_401003_67306_00437_141_20251229204015_91.13.BIN,14.35,29/12/2025 20:41
