Arquivo,Tamanho (KB),Data Modificação
TG141_401001_67485_01247_141_20260126121800_91.13.BIN,52.64,26/01/2026 12:18
TG141_401001_67485_01248_141_20260126200218_91.13.BIN,101.58,26/01/2026 20:03
TG141_401001_67485_01249_141_20260126200310_91.13.BIN,1.58,26/01/2026 20:03
TG141_401002_66979_01640_141_20260126150230_91.13.BIN,40.51,26/01/2026 15:01
TG141_401002_66979_01641_141_20260126222419_91.13.BIN,93.21,26/01/2026 22:25
TG141_401003_67306_00485_141_20260126131545_91.13.BIN,22.29,26/01/2026 13:16
TG141_401003_67306_00486_141_20260126203943_91.13.BIN,18.49,26/01/2026 20:39
