Arquivo,Tamanho (KB),Data Modificação
TG141_401001_67485_01234_141_20260120122137_91.13.BIN,56.02,20/01/2026 12:23
TG141_401001_67485_01235_141_20260120195624_91.13.BIN,105.15,20/01/2026 19:56
TG141_401002_66979_01629_141_20260120145916_91.13.BIN,37.58,20/01/2026 15:00
TG141_401002_66979_01630_141_20260120150117_91.13.BIN,3.65,20/01/2026 22:22
TG141_401002_66979_01631_141_20260120222352_91.13.BIN,94.63,20/01/2026 22:22
TG141_401003_67306_00475_141_20260120131600_91.13.BIN,19.93,20/01/2026 20:42
TG141_401003_67306_00476_141_20260120204137_91.13.BIN,21.04,20/01/2026 20:42
