Arquivo,Tamanho (KB),Data Modificação
TG141_401001_67485_01128_141_20251202121227_91.13.BIN,50.27,02/12/2025 12:13
TG141_401001_67485_01129_141_20251202194343_91.13.BIN,120.54,02/12/2025 19:45
TG141_401002_66979_01545_141_20251202150037_91.13.BIN,33.44,02/12/2025 15:02
TG141_401002_66979_01546_141_20251202150217_91.13.BIN,2.85,02/12/2025 15:02
TG141_401002_66979_01547_141_20251202221819_91.13.BIN,113.12,02/12/2025 22:19
TG141_401003_67306_00392_141_20251202131452_91.13.BIN,26.63,02/12/2025 13:16
TG141_401003_67306_00393_141_20251202204010_91.13.BIN,20.01,02/12/2025 20:40
