Arquivo,Tamanho (KB),Data Modificação
TG141_401001_67485_01091_141_20251114122145_91.13.BIN,63.97,14/11/2025 12:21
TG141_401001_67485_01092_141_20251114195117_91.13.BIN,119.08,14/11/2025 19:51
TG141_401002_66979_01517_141_20251114074102_91.13.BIN,3.60,14/11/2025 14:59
TG141_401002_66979_01518_141_20251114145957_91.13.BIN,48.30,14/11/2025 14:59
TG141_401002_66979_01519_141_20251114222915_91.13.BIN,118.96,14/11/2025 22:29
TG141_401003_67306_00363_141_20251114131556_91.13.BIN,26.30,14/11/2025 13:16
TG141_401003_67306_00364_141_20251114203745_91.13.BIN,17.72,14/11/2025 20:38
