Arquivo,Tamanho (KB),Data Modificação
TG141_401001_67485_01132_141_20251204121806_91.13.BIN,56.44,04/12/2025 12:19
TG141_401001_67485_01133_141_20251204195958_91.13.BIN,101.64,04/12/2025 20:01
TG141_401002_66979_01550_141_20251204150032_91.13.BIN,42.54,04/12/2025 15:01
TG141_401002_66979_01551_141_20251204222644_91.13.BIN,103.46,04/12/2025 22:26
TG141_401003_67306_00396_141_20251204131428_91.13.BIN,19.62,04/12/2025 13:15
TG141_401003_67306_00397_141_20251204203915_91.13.BIN,18.72,04/12/2025 20:39
