Arquivo,Tamanho (KB),Data Modificação
TG141_401001_67485_01293_141_20260225122340_91.13.BIN,55.59,25/02/2026 12:24
TG141_401001_67485_01294_141_20260225195324_91.13.BIN,110.41,25/02/2026 19:51
TG141_401002_66979_01677_141_20260225145930_91.13.BIN,31.94,25/02/2026 14:59
TG141_401002_66979_01678_141_20260225222150_91.13.BIN,108.09,25/02/2026 22:22
TG141_401003_67306_00519_141_20260225131915_91.13.BIN,22.24,25/02/2026 13:19
TG141_401003_67306_00520_141_20260225204547_91.13.BIN,17.02,25/02/2026 20:45
