Arquivo,Tamanho (KB),Data Modificação
TG141_401001_67485_01162_141_20251218121631_91.13.BIN,46.04,18/12/2025 12:16
TG141_401001_67485_01163_141_20251218195558_91.13.BIN,101.71,18/12/2025 19:55
TG141_401002_66979_01572_141_20251218145553_91.13.BIN,44.52,18/12/2025 14:56
TG141_401002_66979_01573_141_20251218223729_91.13.BIN,130.89,18/12/2025 22:37
TG141_401003_67306_00420_141_20251218131708_91.13.BIN,22.27,18/12/2025 13:17
TG141_401003_67306_00421_141_20251218204011_91.13.BIN,15.89,18/12/2025 20:40
