Arquivo,Tamanho (KB),Data Modificação
TG141_401001_67485_01357_141_20260331122004_91.13.BIN,58.15,31/03/2026 12:19
TG141_401001_67485_01358_141_20260331194143_91.13.BIN,102.37,31/03/2026 19:42
TG141_401002_66979_01732_141_20260331145935_91.13.BIN,44.47,31/03/2026 14:59
TG141_401002_66979_01733_141_20260331221101_91.13.BIN,101.66,31/03/2026 22:11
TG141_401003_67306_00576_141_20260331131143_91.13.BIN,20.33,31/03/2026 13:11
TG141_401003_67306_00577_141_20260331204346_91.13.BIN,17.70,31/03/2026 20:44
