Arquivo,Tamanho (KB),Data Modificação
TG141_401001_67485_01263_141_20260210121943_91.13.BIN,52.80,10/02/2026 12:19
TG141_401001_67485_01264_141_20260210194336_91.13.BIN,107.78,10/02/2026 19:44
TG141_401002_66979_01653_141_20260210073601_91.13.BIN,3.93,10/02/2026 14:59
TG141_401002_66979_01654_141_20260210145928_91.13.BIN,42.33,10/02/2026 14:59
TG141_401002_66979_01655_141_20260210222929_91.13.BIN,111.60,10/02/2026 22:30
TG141_401003_67306_00497_141_20260210131916_91.13.BIN,19.38,10/02/2026 13:19
TG141_401003_67306_00498_141_20260210204141_91.13.BIN,15.67,10/02/2026 20:42
