Arquivo,Tamanho (KB),Data Modificação
TG141_401001_67485_01120_141_20251128122231_91.13.BIN,57.61,28/11/2025 12:21
TG141_401001_67485_01121_141_20251128194608_91.13.BIN,122.09,28/11/2025 19:47
TG141_401002_66979_01539_141_20251128150122_91.13.BIN,49.80,28/11/2025 15:00
TG141_401002_66979_01540_141_20251128222649_91.13.BIN,123.92,28/11/2025 22:28
TG141_401003_67306_00383_141_20251128131640_91.13.BIN,19.33,28/11/2025 13:16
TG141_401003_67306_00384_141_20251128203829_91.13.BIN,19.19,28/11/2025 20:39
